id,cctv,electronic_payment,security_lighting,security_gates,security_guards,security_key,sheltered_parking,underground_parking,restrooms,twentyfour_hours_access,arranged_transfer,car_wash
20474957,0.05353348805992739,0.25406119699909174,0.1805424031714487,0.18457089923492703,0.7808518126157111,0.23878451867938857,0.24288745933892322,0.23645384199795744,0.7622431938792976,0.6764383253847814,0.39718701831596864,0.602559575842874
20474958,0.1734422441327751,0.3750357912514647,0.17345303732215447,0.07980268035166731,0.20342119050474708,0.11826978621294809,0.14458303307031195,0.13181317922214283,0.7829260833236987,0.6307435921083879,0.5212103110995373,0.4700354657907384
12266172,0.0506181134268135,1.4704016683402966e-08,0.020549465122485837,0.816960221497389,1.8857793643696216e-11,0.0027969125193290775,0.00037753988572250264,0.0030814623731043327,2.5026695165365383e-31,0.9994199108828491,2.6756378697016357e-15,2.866065070707077e-30
11156626,0.9015674281953732,3.710918588475212e-05,0.6013477396708643,0.9999915515383485,7.107033351683525e-06,0.9982476744961195,0.5630292926713503,0.9905901795593788,1.6206779388957386e-21,0.9999338955481589,7.336035719907702e-10,2.43171897947471e-21
290016,1.4279127311140055e-13,8.591561099324267e-18,8.971501005713701e-09,1.912267331173174e-12,4.115393393972402e-24,1.463513033992778e-12,4.0140136615959856e-14,8.683114283719457e-18,1.4060713853699143e-57,0.9653386761302805,1.6237046899454084e-27,4.879363731270508e-54
12501867,0.984584933615427,0.010803057029855978,0.8560819513568952,0.9953480234134299,0.00025905454902609877,0.84171562164433,0.2710610094756113,0.8817717426827542,1.4326472814896563e-17,0.9999974978617883,1.5473616366521576e-08,1.0711332109370202e-15
20475616,0.9999639538837207,1.5427331080424305e-08,0.9544191192350976,0.9999999608607774,2.4057255552641887e-05,0.9999998701784505,0.9954876392348104,0.9998872190747161,8.13008391686596e-30,0.9999999994985842,5.494956205348531e-18,5.214480443253407e-30
31065,9.968249391605519e-05,5.344546936208745e-18,1.2966093825176108e-05,0.9999815249472241,4.9315047294736507e-20,0.07914336861061991,9.295588703756394e-12,1.1723216644700456e-11,4.1516958278670644e-65,0.999999999020929,1.2068599984958612e-32,1.0313915937455973e-56
20474956,0.022617010136109346,0.2784171129320519,0.01762582904697442,0.002175103486113413,0.20465531487099395,0.0067214721996099935,0.08955001783873846,0.18778750228720967,0.8183046451332384,0.4200065374991012,0.8770343500615894,0.9373860386101435
379872,4.13510438133546e-05,4.6326852388163455e-12,4.422788103669397e-05,0.00742411782614846,6.241628855800162e-12,0.0021358861403919264,0.0005314388905710758,0.0004450384626084864,1.0260927612016099e-26,0.9852356790643746,3.576174282218707e-13,3.7598762800960175e-26
20474968,0.03590438345868443,0.25422310756042144,0.007478164918239494,0.0024018505618741345,0.03875065464786459,0.01938590177518879,0.1510838450162027,0.10068343140234073,0.014565496193198831,0.6364870971187029,0.057524500417383245,0.013243379646358104
1392,7.647918806545219e-07,5.497223729786232e-08,0.00022264244510125878,1.1777875468579301e-06,2.8115929651149586e-13,2.49956920823132e-06,9.760786090341046e-07,1.2437972042492924e-08,2.2975351329545356e-19,0.999879952162041,1.816949156168055e-08,2.1776168346126902e-20
20474970,0.02810137965255227,0.07413221757868112,0.06460022143627267,0.019565117948426386,0.08225018977688203,0.022022226990992017,0.04194534167288264,0.0750693464948652,0.05006777168550977,0.14302372501936556,0.008834875435744436,0.05063029011309567
607595,0.9956007519571413,6.31233300129763e-06,0.9427582147204341,0.9999772692150322,0.0005695123064774055,0.9994999369664753,0.979046800356768,0.03383969995348607,3.354534735166852e-24,0.9999990785456117,6.955943852554096e-06,2.865966533457673e-23
248348,0.0004670915619443706,0.0001323136819107973,0.00686243376319718,0.0011220788034525377,4.330043937315318e-09,0.0003283058940910589,0.002486245987912809,1.2327412419409178e-05,2.315539932524283e-14,0.9683882021764507,2.481186008466516e-06,8.812320828167929e-14
61009,0.002690935408700252,0.0006468028672504489,0.4277674267187666,0.42653285237332506,0.0001828877278785337,0.24469609515925622,0.025232099229812895,0.0038487664419948444,1.0270279063807527e-10,0.9984131319738259,1.1339587134217814e-06,6.078195960190952e-12
4907047,0.9998434162029863,1.99388672596826e-10,0.44799017405517455,0.9999999999881766,2.73508776067899e-15,0.9999997193129214,0.609392122819788,0.3822891823616603,7.434102749746942e-48,0.9999999999998863,1.6205104261710997e-20,3.0131130997973944e-44
20474969,0.054504089575174955,0.00519895480296202,0.039691601092105414,0.002903239016707987,0.006076612861516914,0.04131626668558241,0.008565506327457652,0.010724550362153602,0.0008524811015307556,0.9636648224823398,0.038355500739749984,0.0004347067775453073
2974351,9.867704481963317e-10,3.3529498153550967e-12,3.832206928586996e-07,0.0002003636404208783,8.243720396478671e-20,1.682788345839072e-13,4.889393872536444e-08,4.5614337054102634e-17,2.0476357065403794e-43,0.9999818449885689,1.7556123005637371e-16,5.023956336462955e-35
2250641,1.3422651818544491e-11,1.7986257984312976e-14,3.0430643711344997e-06,2.202405153561251e-08,4.664679805108974e-19,2.20961067424285e-12,1.7970656505392363e-11,2.3816410708764047e-15,1.5550527672825792e-40,0.25927239877088676,4.6820372383624306e-20,3.153257960186048e-39
20475880,0.00819194041420487,2.675384271374542e-06,0.0385041521388812,0.03567506123424501,9.621566915135747e-08,0.14444431947031114,0.002505046886564311,0.0008744804548123613,5.3987415696155354e-21,0.9998092506505892,6.0018116972445055e-12,3.96733750943174e-21
788482,8.05198764263964e-08,7.268953821588091e-07,2.2003742095383495e-05,9.935396184955504e-12,5.09773328027982e-16,3.772704550366377e-11,7.947732490202122e-06,1.492233610392721e-11,2.639703277648018e-23,0.9999936063126756,2.4459418944011674e-14,5.7214748381787344e-21
907,0.00031270375917543725,0.00010657860704730376,0.003069078956387546,0.0015290654923728485,7.795978414784043e-08,0.008692276411997378,0.00168821979874741,9.815759706468112e-05,2.71919077528475e-11,0.4351119414290284,1.5743906033824815e-07,3.501624234762342e-11
1465970,0.04845386865247912,6.027597700653088e-10,0.5810096342644864,0.9916270021559853,5.728650725189588e-12,0.9508952941964933,9.114542253110508e-06,0.0006042830808732004,1.4093787262956174e-28,0.9999982881419542,6.172444989197394e-15,3.3331879093108096e-29
20474993,0.021626491981051887,0.07234280822818757,0.02517078804263424,0.00444248925081249,0.05609358093775264,0.008695840682783193,0.02076883169067926,0.058102908677506386,0.18835770386172096,0.07395615411218903,0.16192446503989452,0.17749398277956888
1257740,0.03398091249551807,9.587106108651128e-06,0.01978789816049015,0.8893416558897719,1.4733311014209355e-07,0.10100704613801802,0.059488224330719215,0.01744059094521424,3.2354708452111867e-15,0.9910094711994314,3.366837897251801e-08,7.052212437208744e-15
1024805,0.000713905590763974,2.1085785322720166e-13,0.9926867154320297,0.9910252545177514,3.2867858301476927e-16,0.006930797065859988,0.00017655173195954926,9.71889320981963e-06,1.9844142557458195e-38,0.9999999992771222,2.0900768413285042e-18,2.568836525206121e-38
358544,0.9999999974357365,8.098085981451626e-07,0.9999877897519367,1.0,7.12191319866907e-05,0.9999999998614726,0.999999357574929,0.9999897281379669,1.0440755725362334e-37,1.0,1.4248238830445056e-18,1.2095481473634527e-37
791434,0.00023162837314390675,1.633068046740699e-10,3.8614227540416555e-05,0.08837168540410467,3.109879032420848e-15,0.09373983763930012,4.007623899491244e-05,6.62606336480704e-08,1.4991043750340257e-33,0.9999200863363482,1.3349561853767957e-16,2.1109228564446837e-30
